2025-05-28 13:33:21 | INFO     | __main__:_calculate_grouped_correlation:592 - 开始分组相关性计算: var1=风速(m/s), var2=O3, group_by=['季节', '风向(°)']
2025-05-28 13:33:21 | INFO     | __main__:_calculate_grouped_correlation:593 - 数据框列名: ['风速(m/s)', 'O3']
2025-05-28 13:33:21 | INFO     | __main__:_calculate_grouped_correlation:594 - 数据框形状: (8450, 2)
2025-05-28 13:33:21 | ERROR    | __main__:_calculate_grouped_correlation:625 - 分组相关性计算失败: 以下列在数据框中不存在: ['季节', '风向(°)']
2025-05-28 13:33:21 | ERROR    | __main__:_calculate_grouped_correlation:626 - 错误详情: var1=风速(m/s), var2=O3, group_by=['季节', '风向(°)']
2025-05-28 13:33:21 | ERROR    | __main__:analyze_correlation:976 - 相关性分析失败: 以下列在数据框中不存在: ['季节', '风向(°)']
2025-05-28 13:33:21 | ERROR    | __main__:correlation_analysis:1115 - 相关性分析失败: 以下列在数据框中不存在: ['季节', '风向(°)']
2025-05-28 13:35:04 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:36:31 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:36:31 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:36:31 | INFO     | server.corr_final:analyze_correlation:925 - 开始加载数据...
2025-05-28 13:36:31 | ERROR    | server.corr_final:load_data:88 - 数据加载失败: 文件加载失败: 文件不存在: /home/work/disk1/LLM-ljw/agent/analysis-agent/data/air_quality_data.csv
2025-05-28 13:36:31 | ERROR    | server.corr_final:analyze_correlation:990 - 相关性分析失败: 数据加载失败: 文件加载失败: 文件不存在: /home/work/disk1/LLM-ljw/agent/analysis-agent/data/air_quality_data.csv
2025-05-28 13:36:31 | ERROR    | server.corr_final:correlation_analysis:1129 - 相关性分析失败: 数据加载失败: 文件加载失败: 文件不存在: /home/work/disk1/LLM-ljw/agent/analysis-agent/data/air_quality_data.csv
2025-05-28 13:38:24 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:39:00 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:39:00 | INFO     | __main__:analyze_correlation:925 - 开始加载数据...
2025-05-28 13:39:15 | INFO     | __main__:_load_from_pandas:109 - 成功加载数据: 83983行 x 23列
2025-05-28 13:39:15 | INFO     | __main__:analyze_correlation:931 - 开始列名映射...
2025-05-28 13:39:15 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:39:22 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'风向': '风向(°)', '风速': '风速(m/s)', '臭氧浓度': 'O3', '季节': None}
2025-05-28 13:39:22 | INFO     | __main__:_get_all_column_mappings:1024 - 需要处理的派生字段: ['季节']
2025-05-28 13:39:22 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:39:25 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'季节': '季节'}
2025-05-28 13:39:25 | INFO     | __main__:_get_all_column_mappings:1034 - 派生字段映射: 季节 -> 季节
2025-05-28 13:39:25 | INFO     | __main__:_get_all_column_mappings:1036 - 最终列名映射: {'风向': '风向(°)', '风速': '风速(m/s)', '臭氧浓度': 'O3', '季节': '季节'}
2025-05-28 13:39:25 | INFO     | __main__:analyze_correlation:934 - 开始生成派生字段...
2025-05-28 13:39:25 | INFO     | __main__:generate_required_fields:277 - 需要生成的派生字段: ['季节']
2025-05-28 13:39:25 | INFO     | __main__:_resolve_dependencies:336 - 依赖字段解析: 时间 -> 时间
2025-05-28 13:39:25 | INFO     | __main__:generate_required_fields:293 - 成功生成派生字段: 季节
2025-05-28 13:39:25 | INFO     | __main__:analyze_correlation:939 - 应用过滤条件...
2025-05-28 13:39:25 | INFO     | __main__:analyze_correlation:967 - 开始计算两变量相关性...
2025-05-28 13:39:25 | INFO     | __main__:_calculate_grouped_correlation:606 - 开始分组相关性计算: var1=风速(m/s), var2=O3, group_by=['季节', '风向(°)']
2025-05-28 13:39:25 | INFO     | __main__:_calculate_grouped_correlation:607 - 数据框列名: ['风速(m/s)', 'O3', '季节', '风向(°)']
2025-05-28 13:39:25 | INFO     | __main__:_calculate_grouped_correlation:608 - 数据框形状: (83983, 4)
2025-05-28 13:39:26 | INFO     | __main__:_calculate_grouped_correlation:620 - 分组成功，共有 13863 个分组
2025-05-28 13:39:37 | INFO     | __main__:analyze_correlation:986 - 相关性分析完成
